Thing ID,Date,Category,Sub-category,Name,Author,License
106951,2013-06-24T14:21:00,household,outdoor-and-garden,Bird House Customizer by TheNewHob,ist,Creative Commons - Attribution - Non-Commercial
106976,2013-06-21T18:58:04,hobby,music,Trumpet ,mhandwerker,Creative Commons - Attribution - Share Alike
107595,2013-06-23T07:02:11,household,organization,Customizable Hanging Bracket ,jameswood,Attribution - Non-Commercial - Share Alike
107862,2013-06-23T20:11:38,hobby,sports-and-outdoors,Tri-Bladed Boomerang ,schm4704,Creative Commons - Attribution
108021,2013-06-24T03:03:11,models,food-and-drink,Geared coffee sleeeeve ,sirmakesalot,Creative Commons - Attribution
108834,2013-06-25T20:11:06,hobby,diy,Scissor lift ,Ralf,Creative Commons - Attribution
108867,2013-06-25T21:11:44,art,sculptures,The Colonel ,Sculptor,Creative Commons - Attribution - No Derivatives
109075,2013-06-26T08:20:56,models,buildings-and-structures,RBA - House 1 ,rba,Attribution - Non-Commercial - No Derivatives
109337,2013-06-26T21:48:47,art,sculptures,Digital Native 03b - twisted vessel 2012 ,Plummer-Fernandez,Creative Commons - Attribution - Non-Commercial
109948,2013-06-28T08:27:17,household,outdoor-and-garden,Solar Apple - Light Fixture ,ogmasoul3d,Creative Commons - Attribution
110411,2013-06-29T06:13:08,art,,Orihon (Accordion Book)  ,tomburtonwood,Creative Commons - Attribution - Share Alike
110681,2013-06-29T21:43:43,household,outdoor-and-garden,Sea Urchin Birdhouse - pre-assembled & expandable ,AuntDaisy,Creative Commons - Attribution - Non-Commercial
111008,2013-06-30T16:06:35,hobby,robotics,1st Printed ESRA Talking Robot ,pattonsrobots,Creative Commons - Attribution
111156,2013-06-30T22:31:29,toys-and-games,puzzles,Bedlam cube ,Rob65,Creative Commons - Attribution - Non-Commercial
111246,2013-07-01T03:07:51,toys-and-games,puzzles,Gyroid Soma Cube Puzzle ,xmbrst,Creative Commons - Attribution
111489,2013-07-05T15:57:09,None,None,Thrift Store Ancient Relic -- Digitized! ,MakerBot,Creative Commons - Attribution
111490,2013-07-01T18:15:20,learning,physics-and-astronomy,Gold Atom ,greengiant83,Creative Commons - Attribution - Share Alike
111635,2013-07-01T23:34:03,tools,tool-holders-and-boxes,Thumbtack-able thumbtack holder ,JamieLaing,Creative Commons - Attribution
112463,2013-07-03T18:51:10,models,props,Legend of Zelda Rupee LED Cover ,TheKretchfoop,Creative Commons - Attribution
112655,2013-07-04T21:15:17,art,interactive-art,Ball in Vine ,stevemedwin,Creative Commons - Attribution - No Derivatives
112669,2013-07-04T02:36:58,household,decor,Helix Lamp Shade 2 ,t_kondo,Creative Commons - Attribution - Share Alike
112718,2013-07-04T15:25:51,None,None,Threadless Ball Screw. No More Backlash ,MSollack,Creative Commons - Attribution
113117,2013-07-06T18:01:54,toys-and-games,mechanical-toys,Tardis Transformer V2 ,Ellindsey,Creative Commons - Attribution
113865,2013-07-06T17:26:05,gadgets,camera,3DPrinted Camera - Open Reflex ,LeoM,Creative Commons - Attribution - Share Alike
113908,2013-07-14T22:07:13,hobby,music,Banjo Ukulele (Banjolele) ,AndreasBastian,Creative Commons - Attribution
114247,2013-07-08T14:53:23,learning,physics-and-astronomy,Customizable Atom Deluxe (every element preconfigured) ,roman_hegglin,Creative Commons - Attribution
114349,2013-07-07T20:18:53,hobby,robotics,Traxbot  -  an EZ-robot build ,infinityplusplus,Creative Commons - Attribution - Share Alike
114456,2013-07-07T22:36:04,toys-and-games,mechanical-toys,A Push Puppet named Eeps ,ynze,Attribution - Non-Commercial - Share Alike
114784,2013-07-08T16:21:26,hobby,rc-vehicles,Botmobile Dune Buggy - 2013 Version ,IdefixRC,Creative Commons - Attribution - Share Alike
115469,2013-07-09T18:43:26,household,organization,Modular Honeycomb Frame ,TheKretchfoop,Creative Commons - Attribution
116042,2013-07-10T21:56:45,household,kitchen-and-dining,Cookie Cutter Customizer ,thingiverse,Creative Commons - Attribution
116450,2013-07-15T11:54:21,toys-and-games,games,2013 Seej Starter Set ,zheng3,Creative Commons - Attribution
116571,2013-07-12T10:29:28,None,None,Open Source Action Figure with 70 Points of Articulation (aka Dexter) ,jasonwelsh,Creative Commons - Attribution
117080,2013-07-12T22:33:51,household,outdoor-and-garden,the American Craftsman Bungalow Birdhouse ,Mr_MegaTronic,Creative Commons - Attribution
117546,2013-07-13T20:15:23,household,outdoor-and-garden,Gnomes Birdhouse  ,ten13th,Creative Commons - Attribution - Non-Commercial
119047,2013-07-17T01:29:02,models,buildings-and-structures,Mont Saint Michel ,sharkera,Creative Commons - Attribution
119689,2013-07-18T20:19:04,household,pets,Dog Bowl Water Bottle Carrier ,dadhoc,Creative Commons - Attribution - Non-Commercial
120128,2013-07-19T17:28:52,household,office,Pixil Bits ,pixil3d,Creative Commons - Attribution - Non-Commercial
120179,2013-07-19T21:13:17,tools,parts,HingeBox Printable As An Assembled Unit Without Supports ,profhankd,Creative Commons - Attribution
121114,2013-07-23T00:58:40,toys-and-games,,Mini Ninteno Entertainment System (NES) ,RabbitEngineering,Creative Commons - Attribution - Non-Commercial
121456,2013-07-21T21:01:41,toys-and-games,,Wheeled Inchworm ,someandy,Creative Commons - Attribution - Share Alike
121702,2013-07-22T13:40:27,hobby,music,Printable trumpet / horn ,Robo,Creative Commons - Attribution
121959,2013-07-23T02:16:18,toys-and-games,mechanical-toys,3D Printable Pinwheel ,SteveC,Creative Commons - Attribution
122223,2013-07-23T18:15:58,models,buildings-and-structures,Square Tower  ,sebastianrosca,Creative Commons - Attribution - Non-Commercial
122892,2013-07-24T23:29:29,art,sculptures,Bird_A.5 ,PaFaguy,Creative Commons - Attribution - Share Alike
123231,2013-07-25T15:17:28,models,props,Thunderbird 3 ,VanAllesWat,Creative Commons - Attribution - Non-Commercial
123366,2013-07-25T18:04:01,household,decor,Cube ,Achim,Creative Commons - Attribution
124774,2013-07-28T20:24:41,models,vehicles,UW-33 Windshark Fighter ,gpvillamil,Creative Commons - Attribution
124865,2013-07-29T00:53:59,models,vehicles,123D Shuttle Rocket with Connectors ,gpvillamil,Creative Commons - Attribution
125028,2013-07-29T14:11:11,household,organization,Necklace/Tie/Keychain Rack ,brackett27,Creative Commons - Attribution - Non-Commercial
125109,2013-07-29T17:53:58,household,kitchen-and-dining,Parametric Kitchen Knife Sheath ,vorpal,Creative Commons - Attribution
126128,2013-08-01T10:22:40,models,vehicles,Little Printed Cars: 2CV tribute ,MichielCornelissen,Attribution - Non-Commercial - No Derivatives
126371,2013-08-01T09:56:53,toys-and-games,toy-and-game-accessories,Female Action Figure 38 Points of Articulation ,jasonwelsh,Creative Commons - Attribution
126567,2013-08-01T14:25:50,household,decor,Julia Vase #011 - Heatwave ,virtox,Attribution - Non-Commercial - No Derivatives
127857,2013-08-04T21:55:06,art,math-art,Electra - 3D printed modular origami ,AuntDaisy,Creative Commons - Attribution - Non-Commercial
128112,2013-08-05T19:07:50,learning,biology,Great White Skull ,MakerBot,Creative Commons - Attribution
128783,2013-08-06T19:39:33,None,None,Antique Diver&#039;s Suit ,MakerBot,Creative Commons - Attribution
130388,2013-08-09T18:32:21,learning,biology,Hammerhead Skull ,MakerBot,Creative Commons - Attribution - Share Alike
130890,2013-08-14T07:44:46,art,math-art,PLA Gear Kit ,whpthomas,Creative Commons - Attribution - Share Alike
131054,2013-09-21T02:27:43,art,sculptures,Bunny Peel with meshmixer Support ,meshmixer,Creative Commons - Attribution
131219,2013-08-10T23:15:30,household,kitchen-and-dining,Bamboo Basket ,sushiyaki,Creative Commons - Attribution - Non-Commercial
131479,2013-08-11T14:41:21,3d-printing,3d-printer-accessories,Dinosaur Tool Holder (with hooks for MakerBot Replicator / Replicator2) ,tiffanie,Creative Commons - Attribution - Share Alike
132686,2013-08-13T14:31:09,fashion,jewelry,Infinite Love ,rosethun,Creative Commons - Attribution - Share Alike
132982,2013-08-13T23:04:58,models,people,Poseable Human Hand 16 points of Articulation  ,jasonwelsh,Creative Commons - Attribution - Share Alike
133093,2013-08-14T03:20:50,art,, Window Ornaments ,pmoews,Creative Commons - Attribution
133788,2013-08-15T04:25:01,gadgets,camera,Open Sonnar - The 3D Printable Lens Focusing Mechanism ,nhfoley,Creative Commons - Attribution - Share Alike
134247,2013-08-15T21:29:07,toys-and-games,toy-and-game-accessories,Manual Playing Card Shuffler ,RockstarAlchemist,Creative Commons - Attribution - Share Alike
134807,2013-08-16T18:43:36,household,decor,Floppy disk construction kit ,Amplivibe,Creative Commons - Attribution - Share Alike
135209,2013-08-17T18:59:15,hobby,rc-vehicles,OpenRC 1:10 car shocks ,barspin,Creative Commons - Attribution
135238,2013-08-17T20:42:43,tools,parts,Drive Chain fully parametric ,peanut,Creative Commons - Attribution - Share Alike
135718,2013-08-26T03:26:27,tools,hand-tools,Involute Blower ,Benjamin,GNU - GPL
135836,2013-08-19T02:02:49,toys-and-games,puzzles,Folding Cube ,emmett,Creative Commons - Attribution - Share Alike
136019,2013-08-19T13:13:32,household,decor,Wall Switch Plate - When switching to the Dark-Side can save you money ,ICEPICKTONY,Attribution - Non-Commercial - No Derivatives
136235,2013-08-19T20:57:40,gadgets,computer,PHIL ,Mr_MegaTronic,Creative Commons - Attribution
137617,2013-08-22T15:03:42,art,scans-and-replicas,MakerBot Gnome -- Scanned! ,MakerBot,Creative Commons - Attribution
137955,2013-08-22T13:09:45,models,animals,Dragonfly Wing Set ,Gyrobot,Creative Commons - Attribution - Share Alike
138642,2013-08-23T16:21:14,art,sculptures,MakerBot Gnome ,MakerBot,Creative Commons - Attribution
139268,2013-08-24T22:01:21,3d-printing,3d-printing-tests,Fully assembled 3D printable wrench ,barspin,Creative Commons - Attribution
140343,2013-08-26T15:05:24,art,art-tools,Customizable Embossing Stamp ,someandy,Creative Commons - Attribution - Share Alike
140964,2013-08-28T16:39:37,models,props,Balloons ,MakerBot,Creative Commons - Attribution
140965,2013-08-28T16:51:25,None,None,Crystals ,MakerBot,Creative Commons - Attribution
142350,2013-08-29T18:26:24,models,props,Clawshot: The Legend of Zelda ,TheKretchfoop,Creative Commons - Attribution - Non-Commercial
143145,2013-08-30T22:02:53,art,sculptures,Laser Kitty ,MakerBot,Creative Commons - Attribution
143636,2013-08-31T18:21:17,models,people,Sir Occulum Tanberry  28mm Miniature ,dutchmogul,Creative Commons - Attribution - Share Alike
144645,2013-09-02T05:45:15,art,2d-art,Hinged butterfly ,mathgrrl,Creative Commons - Attribution - Share Alike
144662,2013-09-02T06:28:36,fashion,jewelry,Interlocking Heart Necklace/Bracelet thingy ,Stanos,Creative Commons - Attribution - Share Alike
145598,2013-09-09T09:27:14,models,buildings-and-structures,Snap-build Cellular Structure ,whpthomas,Creative Commons - Attribution - Share Alike
146293,2013-09-06T14:43:00,fashion,,Verlan Dress from New Skins with Francis Bitonti Studio ,MakerBot,Creative Commons - Attribution
146400,2013-09-05T20:31:28,art,sculptures,Spoonriders ,JuliaTruchsess,Creative Commons - Attribution - Share Alike
148159,2013-09-09T16:05:02,toys-and-games,puzzles,Panex Puzzle ,asteed,Creative Commons - Attribution - Share Alike
149026,2013-09-10T19:28:39,tools,hand-tools,Radius Gauge ,iamjonlawrence,Creative Commons - Attribution - Share Alike
150212,2013-09-16T13:06:31,tools,tool-holders-and-boxes,Wacom Intuos3 Pen Holder ,JamesRX,Creative Commons - Attribution - Share Alike
151081,2013-09-15T07:32:56,art,sculptures,Low Poly Stanford Bunny ,johnny6,Creative Commons - Attribution - Share Alike
151265,2013-09-15T18:53:06,toys-and-games,chess,Gnome Chess ,KingRahl,Creative Commons - Attribution - Share Alike
151461,2013-09-16T01:48:48,tools,hand-tools,Handle for Allen/Hex Wrench/Key ,JohnSL,Creative Commons - Attribution - Share Alike
152531,2013-09-18T16:18:54,learning,,Back to Basics Drafting Set ,asbeg,Creative Commons - Attribution - Share Alike
152804,2013-09-19T19:34:21,learning,,A Balloon Powered Helicopter ,kwalus,Creative Commons - Attribution - Non-Commercial
153197,2013-09-19T14:35:33,toys-and-games,mechanical-toys,MOKO Mini Pulley ,Moko,Creative Commons - Attribution - Share Alike
153580,2013-09-20T10:41:42,household,kitchen-and-dining,Dual Chili Extruder ,Moko,Creative Commons - Attribution - Share Alike
154112,2013-09-22T08:43:21,toys-and-games,puzzles,Rubiks Void Cube ,Lochemage,Creative Commons - Attribution - Share Alike
154516,2013-09-22T06:34:14,household,office,pencilpot-monster ,animaag,Creative Commons - Attribution
155827,2013-09-25T00:13:51,tools,tool-holders-and-boxes,Retro Rocket Pencil Case ,RealAbsurdity,Creative Commons - Attribution - Non-Commercial
155903,2013-09-25T03:53:27,household,office,Test Obliterator X800 + Eraser Thief + Yard Wand #backtoschool ,coolarj10,Creative Commons - Attribution - Non-Commercial
157844,2013-10-06T21:06:08,gadgets,camera,P6*6 120 Pinhole Camera ,schlem,Creative Commons - Attribution - Non-Commercial
159638,2013-10-02T19:48:26,art,scans-and-replicas,Grumpy Pumpkin ,scampbell,Creative Commons - Attribution - Share Alike
163032,2013-10-09T12:47:40,art,,Waving Cat ,bourbon_and_cigars,Creative Commons - Attribution
163311,2013-10-09T21:08:12,toys-and-games,,Skull Playset ,faberdasher,Attribution - Non-Commercial - Share Alike
163387,2013-10-10T00:47:59,art,scans-and-replicas,Scanned illuminated jack o lantern ring by mrigs,,Creative Commons - Attribution - Share Alike
163746,2013-11-05T01:00:44,models,buildings-and-structures,Cereal Box Townhouse ,dadhoc,Creative Commons - Attribution - Non-Commercial
163874,2013-10-14T20:05:49,models,creatures,Glow-in-the-Dark Haunted Graveyard ,MakerBot,Creative Commons - Attribution
164317,2013-10-11T18:42:48,models,animals,Loggerhead Sea Turtle (poseable) ,4MULE8,Creative Commons - Attribution - Share Alike
164948,2013-10-13T01:24:52,art,,Grim Reaper ,somesailor,Creative Commons - Attribution
165120,2013-10-13T13:58:48,hobby,sports-and-outdoors,s-carabiner ,briscoe28,Creative Commons - Attribution - Non-Commercial
165486,2013-10-14T08:27:22,learning,physics-and-astronomy,Calabi-Yau ,carlofonda,Creative Commons - Attribution - Share Alike
166468,2013-10-16T03:36:21,art,2d-art,SNAP-OUT NYC Boroughs ,3DBROOKLYN,Creative Commons - Attribution - Share Alike
167043,2013-10-18T08:57:48,toys-and-games,toy-and-game-accessories,Makies Jack-O-Lantern ,Makies,Creative Commons - Attribution - Share Alike
167875,2013-10-18T16:41:19,art,scans-and-replicas,Celtic Skull (Hollow) ,3DWP,Creative Commons - Attribution - Share Alike
171489,2013-10-25T12:36:15,gadgets,video-games,Super Mario World Fire flower ,knape,Creative Commons - Attribution - Non-Commercial
174208,2013-11-19T20:12:34,art,scans-and-replicas,Angel Candle Holder Multiscan ,tbuser,Creative Commons - Attribution
174840,2013-10-31T18:58:01,fashion,costume,LED low poly mask ,newyork3r,Attribution - Non-Commercial - Share Alike
175150,2013-11-01T16:55:32,household,organization,Customizer Version of luggage label ,kowomike,Creative Commons - Attribution - Share Alike
175976,2013-11-07T22:38:16,household,decor,Tulips ,ColorFabb,Creative Commons - Attribution - Share Alike
179226,2013-11-07T11:17:28,art,sculptures,Low-Poly Extinction ,XYZWorkshop,Creative Commons - Attribution - Share Alike
182549,2013-11-12T19:13:22,learning,math,Seesaw Maths ,Gyrobot,Creative Commons - Attribution - Share Alike
184219,2013-11-15T07:00:08,fashion,accessories,Movember Stache Combs ,3DBROOKLYN,Creative Commons - Attribution - Share Alike
185125,2013-11-16T20:27:41,learning,math,Math Spinner Toy ,christinachun,Attribution - Non-Commercial - Share Alike
185912,2013-11-18T06:10:14,learning,math,Math Gear(s) ,SSW,Creative Commons - Attribution - Non-Commercial
186372,2013-11-18T22:20:25,learning,math,Five screw-puzzles by George Hart ,GeorgeHart,Creative Commons - Attribution - Non-Commercial
188003,2013-11-25T10:29:24,art,scans-and-replicas,Digitized Swedish hand-carved wooden moose sculpture ,CreativeTools,Creative Commons - Attribution
189704,2013-11-24T10:18:44,household,decor,Spiral Sphere Ornament - Customizer enabled ,kowomike,Creative Commons - Attribution - Share Alike
189968,2013-11-24T20:51:01,household,decor,The Elf aka Little Helper Ornament ,christinachun,Attribution - Non-Commercial - Share Alike
190563,2013-11-25T21:12:41,household,decor,Snowflake Bauble ,MakeALot,Creative Commons - Attribution - Share Alike
190923,2013-11-26T14:46:12,household,kitchen-and-dining,FORMA - Napkin Ring ,SimplusDesign,Creative Commons - Attribution - No Derivatives
191925,2013-11-28T21:05:01,household,decor,Snowflake Icosahedron Ornament ,pdragy,Creative Commons - Attribution - Share Alike
191974,2013-11-28T01:34:48,toys-and-games,,Lockable Present Ornament ,jijimath,Creative Commons - Attribution - Share Alike
193647,2013-12-01T05:03:43,tools,parts,NUT JOB | Nut; Bolt; Washer and Threaded Rod Factory ,mike_linus,Creative Commons - Attribution - Share Alike
193899,2013-12-01T16:16:58,household,decor,Make #1 - Bauble with a Twist ,faberdasher,Attribution - Non-Commercial - Share Alike
194045,2013-12-01T20:21:59,household,decor,Christmas mouse ,GeirJansen,Creative Commons - Attribution - Share Alike
194276,2013-12-02T06:45:55,household,decor,The Impossible Castle (Ornamental Mobile) ,dutchmogul,Creative Commons - Attribution - Share Alike
194566,2013-12-02T16:48:48,household,decor,Snowman Ornaments ,MakerBot,Creative Commons - Attribution
194864,2013-12-02T22:46:39,household,decor,Pixel tree topper star ,knape,Creative Commons - Attribution - Non-Commercial
194956,2013-12-03T02:01:57,household,decor,Dancing Snowman Ornament ,someandy,Creative Commons - Attribution - Non-Commercial
195289,2013-12-09T17:35:56,household,organization,Snowflake Cord Guide ,MakerBot,Creative Commons - Attribution
195302,2013-12-03T17:12:30,fashion,accessories,Backpack Charm ,MakerBot,Creative Commons - Attribution
195497,2013-12-03T22:51:44,fashion,bracelets,Kinematics @ Home bracelets ,nervoussystem,Creative Commons - Attribution - Non-Commercial
195839,2013-12-04T12:23:01,models,creatures,Snowman ,mjmedien,Creative Commons - Attribution - Share Alike
195960,2013-12-04T18:17:00,fashion,glasses,Snow Shades ,MakerBot,Creative Commons - Attribution
196037,2013-12-09T17:52:27,art,sculptures,Venus de Milo ,CosmoWenman,Creative Commons - Attribution
196038,2013-12-16T17:49:00,None,None,Winged Victory of Samothrace ,CosmoWenman,Creative Commons - Attribution
196040,2014-07-13T18:35:29,art,sculptures,Ares ,CosmoWenman,Creative Commons - Attribution
196060,2015-01-02T01:41:41,None,None,Michelangelo&#039;s Piet&agrave;; detail of Mary ,CosmoWenman,Creative Commons - Attribution
196645,2013-12-05T17:46:10,fashion,jewelry,Planter Necklace ,MakerBot,Creative Commons - Attribution
196653,2013-12-06T00:42:32,household,decor,Make #6 - Classic Icicle ,faberdasher,Attribution - Non-Commercial - Share Alike
197159,2013-12-06T08:11:11,None,None,Christmas Gift Box ,muddtt,Creative Commons - Attribution - Non-Commercial
197291,2013-12-06T14:59:53,household,kitchen-and-dining,Polar Bear Can Handle ,MakerBot,Creative Commons - Attribution
198236,2013-12-07T19:17:20,models,animals,Carla and LEO&#039;s Sheep ,leothemakerprince,Creative Commons - Attribution - Non-Commercial
200265,2013-12-10T17:08:47,toys-and-games,playsets,Snow Sculpture Kit  ,MakerBot,Creative Commons - Attribution
201081,2013-12-11T16:50:43,household,organization,Giftwrap Holder ,MakerBot,Creative Commons - Attribution
201097,2013-12-11T16:11:50,toys-and-games,puzzles,Labyrinth Gift Box ,sneakypoo,Attribution - Non-Commercial - Share Alike
201946,2013-12-12T16:29:14,household,organization,Holiday Tree Bookmark ,MakerBot,Creative Commons - Attribution
202774,2013-12-13T15:32:42,art,math-art,Stereographic projection ,henryseg,Creative Commons - Attribution
202791,2013-12-13T16:26:23,household,decor,Star Tree Topper ,MakerBot,Creative Commons - Attribution
205265,2013-12-16T17:18:22,gadgets,audio,Winter iPhone Amp ,MakerBot,Creative Commons - Attribution
205855,2013-12-17T16:29:17,toys-and-games,playsets,Snowball Fabricator ,MakerBot,Creative Commons - Attribution
205860,2013-12-18T17:25:25,household,outdoor-and-garden,Pinwheels ,MakerBot,Creative Commons - Attribution
205869,2013-12-17T18:23:32,models,people,Aztec Chief ,MakerBot,Creative Commons - Attribution
206765,2013-12-18T16:48:44,hobby,sports-and-outdoors,Snowboarding Stomps ,MakerBot,Creative Commons - Attribution
207587,2013-12-19T14:28:04,household,decor,Christmas Cactus  ,MakerBot,Creative Commons - Attribution
208296,2013-12-20T03:02:56,models,model-furniture,Eames Lounge Chair ,PrettySmallThings,Creative Commons - Attribution
208591,2013-12-20T19:04:43,learning,math,Poly-Snaps: Tiles for Building Polyhedra ,mathgrrl,Creative Commons - Attribution - Share Alike
208655,2013-12-20T17:37:33,household,decor,3D Greeting Card ,MakerBot,Creative Commons - Attribution
210142,2014-01-06T17:13:46,gadgets,audio, Earbud Case ,walter,Creative Commons - Attribution - Share Alike
211607,2013-12-23T21:59:29,household,kitchen-and-dining,Elvish Wine Glass Marker ,MakerBot,Creative Commons - Attribution
212282,2013-12-24T18:39:10,fashion,costume,Reindeer Headgear ,MakerBot,Creative Commons - Attribution
212813,2013-12-25T18:51:22,household,decor,Snowflake Mobile ,MakerBot,Creative Commons - Attribution
213181,2013-12-26T12:29:29,household,outdoor-and-garden,3D printed Wheelchair-Ramp for one step ,nanonan,Creative Commons - Attribution - Share Alike
213343,2013-12-26T19:46:42,toys-and-games,mechanical-toys,Noisemaker ,MakerBot,Creative Commons - Attribution
213842,2013-12-27T17:11:51,household,organization,SD Card Case ,MakerBot,Creative Commons - Attribution
213990,2013-12-27T21:21:40,gadgets,tablet,Octopus Tablet Stand Version Two ,notcolinforreal,Creative Commons - Attribution - Non-Commercial
214747,2013-12-28T23:20:06,art,,Eddie the Ed ,Wickednin,Attribution - Non-Commercial - Share Alike
215687,2013-12-30T14:43:46,fashion,accessories,iPhone Money Clip ,MakerBot,Creative Commons - Attribution
216598,2013-12-31T20:29:24,fashion,jewelry,Chambered Bracelet ,MakerBot,Creative Commons - Attribution
216933,2014-01-01T10:49:15,models,animals,Beefy T-Rex ,ClassyGoat,Creative Commons - Attribution - Share Alike
218459,2014-01-06T19:10:12,fashion,accessories,Hex Tie ,cahorton,Creative Commons - Attribution - Non-Commercial
219040,2014-03-24T18:46:11,hobby,music,F-F-Fiddle ,OpenFabPDX,Attribution - Non-Commercial - Share Alike
219502,2014-01-05T07:52:27,toys-and-games,puzzles,Six-piece soccer ball puzzle ,althepal,Creative Commons - Attribution - Share Alike
219779,2014-01-05T18:34:55,learning,engineering,Harmonic Drive ,emmett,Creative Commons - Attribution - Share Alike
221521,2014-01-08T05:29:47,toys-and-games,games,Saga of the Nine Worlds ,dutchmogul,Creative Commons - Attribution - Share Alike
222545,2014-02-14T19:11:17,learning,biology,HHMI&#039;s BioInteractive.org 2013 Holiday Lectures on Science Models ,BioInteractive,Creative Commons - Attribution - Share Alike
224878,2014-01-12T20:52:28,art,sculptures,DIABLO - Straight from Hell! ,Sculptor,Creative Commons - Attribution - No Derivatives
226753,2014-01-15T16:29:04,models,animals,Jetpack Bunny ,MakerBot,Creative Commons - Attribution
228684,2014-01-18T00:32:37,household,decor,Air Jellyfish ,Bee3dgifts,Creative Commons - Attribution - Share Alike
229538,2014-01-19T06:04:34,models,animals,Beefy Shark ,CEOjameson2501,Creative Commons - Attribution - Share Alike
229975,2014-01-19T21:29:36,household,outdoor-and-garden,wind gauge ,stumphopper,Creative Commons - Attribution - Share Alike
230139,2014-01-20T02:49:53,toys-and-games,mechanical-toys,Print-In-Place Fidget Cube ,mathgrrl,Creative Commons - Attribution - Share Alike
230802,2014-01-21T01:40:55,gadgets,computer,Cute SDCard Holder ,tjstroker,Creative Commons - Attribution - Share Alike
232248,2014-01-23T02:35:57,models,vehicles,1:200 Tanks and Vehicles; 1944-45 ,m_bergman,Attribution - Non-Commercial - Share Alike
232464,2014-01-24T09:02:53,household,organization,Fish Bone Wall Hanger ,HEJHEJ,Attribution - Non-Commercial - Share Alike
232684,2014-01-23T19:54:36,fashion,jewelry,Hershey&#039;s Kiss Pendant  ,dadhoc,Creative Commons - Attribution - Non-Commercial
233094,2014-01-24T10:15:19,tools,tool-holders-and-boxes,Splashing Pen holder ,Sannyshine,Creative Commons - Attribution - Non-Commercial
233540,2014-03-04T21:24:43,art,math-art,Customizable Convex Polyhedra ,pdragy,Creative Commons - Attribution - Share Alike
234512,2014-01-26T05:30:43,hobby,music,Ocarina - fully playable ,seggybop,Creative Commons - Attribution - Share Alike
235956,2014-01-28T00:29:05,toys-and-games,,Cork Pals: Fishy Fish ,uauproject,Attribution - Non-Commercial - No Derivatives
237692,2014-01-30T14:03:16,household,organization,Fish Pen Pot ,HEJHEJ,Attribution - Non-Commercial - Share Alike
238806,2014-02-01T00:30:39,None,None,Victorian Hurricane Lamp ,loubie,Creative Commons - Attribution - Non-Commercial
240158,2014-02-02T23:51:26,art,,Super Flowers (drooloop flowers)- customizable ,peetersm,Creative Commons - Attribution - Share Alike
240197,2014-02-02T20:08:18,art,,The Rabbit In the Hat Trick ,tomburtonwood,Creative Commons - Attribution - Share Alike
240537,2014-02-03T08:47:14,toys-and-games,toy-and-game-accessories,Modular Heroic-Scale Terrain System ,dutchmogul,Creative Commons - Attribution - Share Alike
241748,2014-02-05T01:52:17,models,animals,Cuddling Cats ,PixelMatter3D,Creative Commons - Attribution - Non-Commercial
242639,2014-03-04T17:12:57,hobby,robotics,Flexy-Hand ,Gyrobot,Attribution - Non-Commercial - Share Alike
243278,2014-02-07T06:23:31,art,interactive-art,Three Heart Gears ,emmett,Creative Commons - Attribution - Share Alike
243650,2014-02-07T18:51:42,household,containers,Customizable Box ,thingiverse,Creative Commons - Attribution - Share Alike
243994,2014-02-08T03:52:22,models,animals,Jellyfish customizable - drooloops ,peetersm,Creative Commons - Attribution - Share Alike
245202,2014-02-09T19:28:13,learning,math,Pythagorean Theorem ,mshscott,Creative Commons - Attribution - Share Alike
246055,2014-02-10T20:39:49,models,animals,&#039;On Such a Full Sea&#039; Koi Fish ,MakerBot,Creative Commons - Attribution
246198,2014-02-10T22:50:29,models,creatures,Adalinda: The Singing Serpent ,loubie,Creative Commons - Attribution - Non-Commercial
248009,2014-02-12T22:07:07,hobby,diy,Plotclock ,joo,Creative Commons - Attribution
250463,2014-02-15T17:31:25,fashion,accessories,Skewered Trilobite Hair Clip (small; simplified; plated)  ,CodeCreations,Creative Commons - Attribution - Share Alike
251002,2014-02-16T08:01:36,hobby,rc-vehicles,Hovership MHQ - Foldable Mini H-Quadcopter ,Hovership,Creative Commons - Attribution - Non-Commercial
252162,2014-02-17T20:00:02,toys-and-games,,41 Piece Spirograph ,Hercemer,Creative Commons - Attribution - Share Alike
253934,2014-02-21T00:11:04,art,interactive-art,Geared Heart; Hand Crank Edition ,gzumwalt,Attribution - Non-Commercial - Share Alike
255493,2014-02-22T10:52:04,gadgets,mobile-phone,Smartphone Holder ,brieuc,Creative Commons - Attribution - Share Alike
257911,2014-02-25T16:44:36,toys-and-games,,Elephant ,LeFabShop,Attribution - Non-Commercial - No Derivatives
258112,2014-03-03T07:01:03,learning,,The Frog Dissection Kit ,Curriculum,Creative Commons - Attribution
259005,2014-02-27T19:59:32,models,vehicles,4-8-8-4 Big Boy Locomotive ,MakerBot,Creative Commons - Attribution
259899,2014-02-28T10:21:14,household,replacement-parts,Zipper/zip slider ,amrbekhit,Creative Commons - Attribution - Share Alike
260588,2014-03-01T02:34:06,gadgets,tablet,Splashy iPad stand ,Shapespeare,Creative Commons - Attribution - Non-Commercial
260641,2014-03-01T05:56:47,hobby,diy,3D printed Bike rollers ,andrewsharmon,Creative Commons - Attribution - Share Alike
261218,2014-03-01T23:28:11,household,decor,Fennec Fox Head Drawer/Cupboard Handle ,Bluebie,Creative Commons - Attribution
261462,2014-03-02T18:54:40,models,people,Cyborg Beast  ,JorgeZuniga,Creative Commons - Attribution - Non-Commercial
