,file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
506,1432741,534,1064,0,0,1,0,0,2,0,0,1,1,1,4660.799995,0.125,0.5,1.25,5.0,12.5,25.0,104.7600101,3.0,5.0,6.0,7.0,8.0,8.0,20.0,0.0,0.0,7.15e-15,1.570796327,1.570796327,1.570796327,1.570796327,1.011271243,1.667403841,2.58909707,6.553469178,25.25754975,25.25754975,15921.78977,1,4.380451124,5.97752809,0.7499666673,59.9752549
507,1435439,9312,18732,0,0,1,0,0,-54,0,0,1,1,1,54880.22465,2.56e-07,0.1352399618,0.3522494459,0.581995754,4.606316432,15.26898186,100.9910477,3.0,5.0,6.0,6.0,7.0,8.0,43.0,0.0,0.00561394193,0.06030452011,0.1381085891,1.492153455,1.713085361,2.578607728,1.000569619,3.524696139,8.227037903,15.80859376,51.28254985,105.5165761,1650692.917,1,2.929757882,6.034793814,0.2861311764,146.8507065
508,1435440,9654,19308,0,0,1,0,0,0,0,0,1,1,1,77777.77626,3.31e-05,0.09642958866,0.4676861876,1.220365333,4.757464659,28.85428711,130.4533374,3.0,6.0,6.0,6.0,7.0,7.0,72.0,0.0,0.0001409098894,0.06689567183,0.1475877839,0.1687581788,0.2909242583,1.988298041,1.001313717,2.536063402,6.522005739,8.986917305,15.65674089,37.02564528,220675.1203,1,4.028266846,6.0,0.1278981467,91.47984579
509,1440463,5571,11454,0,0,1,0,0,-156,1322,566,1,1,1,8717.670282,1.39e-08,9.86e-05,0.0542534335,0.3184322984,0.8040784915,1.718927853,130.6430191,3.0,5.0,6.0,7.0,8.0,10.0,22.0,0.0,0.0,0.07171035669,1.395437325,1.837328244,2.048920516,3.141592654,1.000966572,4.223024163,21.19611153,11802.98121,44277.65642,102425.9921,63335030015.0,0,0.7611026962,6.168012924,0.660863271,22178446.06
510,144106,148,292,0,0,1,0,0,2,0,0,1,1,1,1810.604118,0.05515359811,0.272671217,2.187653814,8.782275404,19.80670117,24.44362797,40.90370508,3.0,5.0,6.0,7.0,8.0,8.0,9.0,0.0,0.0,0.4161425865,1.570796327,1.570796327,1.570796327,1.577523349,1.055351684,2.61460209,3.778306624,9.104774311,22.11566337,24.27811775,673.2002314,1,6.200699033,5.918918919,0.6883957292,23.615366
511,1450317,3256,6508,4,0,1,0,0,2,280,163,1,1,1,2929.806641,0.0,0.1042261682,0.569428896,0.7340476747,0.8878017642,0.9117409579,0.9117704417,3.0,5.0,6.0,6.0,7.0,8.0,96.0,0.0,0.0,7.62e-06,0.3136143692,1.570796327,1.570796379,3.141592654,1.004440579,1.224154499,6.756374622,43.63291146,33448.63096,589029.7497,245588817671359.0,0,0.4501854088,5.996314496,0.3677412413,52333916601.0
512,1450322,16247,32490,0,0,1,0,0,2,920,518,1,1,1,842.0522132,2.5e-12,0.004401551098,0.00768751094,0.04365881621,0.06620893483,0.07744285923,0.35719039,3.0,5.0,6.0,6.0,7.0,8.0,96.0,0.0,2.78e-17,0.004918387622,0.02510564838,0.07167759604,0.3646240716,3.141592654,1.000021047,1.154154686,2.283056844,6.19699081,9.365510122,126.2097093,328501853917136.0,0,0.02591727341,5.999261402,0.09022942598,15781859559.0
513,145065,14744,35614,0,0,1,0,0,-3063,523,110,0,1,1,7664.483456,4.99e-07,0.02920631553,0.09170613602,0.1824676276,0.4003360052,0.8068638087,35.74745426,3.0,5.0,7.0,8.0,11.0,13.0,83.0,0.0,0.0,0.01470723892,1.570796327,2.078969722,2.35619449,3.141592654,1.000549008,2.004968297,3.723832855,7.475953121,38.12439706,138.6816759,7452223996.0,0,0.215209846,7.246473142,0.6516190312,642384.0583
514,1451899,428,852,0,0,1,0,0,2,0,0,1,1,1,4.053048287,0.0003118655278,0.002092832357,0.003819222944,0.005736284067,0.009155871371,0.014679591,0.03573824631,3.0,5.0,6.0,6.0,8.0,9.0,15.0,0.0,0.0,0.002749695589,0.3791158373,0.9862832293,0.9862962738,2.181033923,1.00093089,1.239421996,1.365831666,1.666673312,2.520782499,3.209001711,13.0778224,1,0.004757098929,5.971962617,0.2478303623,1.682124529
515,1452672,153,302,0,0,1,0,0,2,0,0,1,1,1,384.7041239,7.33e-15,0.4638747183,0.9357331803,1.735667549,2.575015775,3.34997944,9.302156223,3.0,5.0,6.0,6.0,8.0,9.0,15.0,0.0,6.44e-14,0.1698660239,1.570796327,1.570796327,1.578397544,3.141592654,1.072920306,1.537340119,3.013734502,7.089067551,26.68501872,142.0553027,51592.0607,1,1.273854715,5.921568627,0.6083666691,286.4176928
516,1452673,116,232,0,0,1,0,0,0,3,0,1,1,1,2403.544376,1.12e-13,0.6555883423,2.139110503,4.290301212,16.10200304,56.54887828,336.6741994,3.0,5.0,6.0,7.0,8.0,9.0,14.0,4.42e-15,5.02e-13,0.1308996939,1.569491292,1.570862319,1.649560111,3.13790837,1.092236185,1.972783853,5.668049255,8.395352979,16.64372046,30.4510249,901831655331119.0,0,10.36010507,6.0,0.6518730313,3921007573819.0
517,1452679,116,232,0,0,1,0,0,0,0,0,1,1,1,2403.543579,3.63e-14,0.6467381963,2.139110503,4.276293249,17.92648981,56.54887828,336.6741994,3.0,5.0,6.0,7.0,8.0,9.0,14.0,0.0,5.02e-13,0.1978158569,1.56497401,1.570796704,1.67447873,2.351144645,1.092236185,1.931151393,5.668049254,8.045903598,16.30657036,29.95611508,6401.052489,1,10.36010164,6.0,0.650492579,67.46161637
518,1452681,844,1688,1,0,1,0,0,2,9,0,0,0,1,13756.39824,0.0,0.2099070828,0.9186737244,1.838983814,5.380744573,32.45438061,342.8539645,3.0,5.0,6.0,6.0,7.0,8.0,25.0,0.0,1.63e-13,0.2044284815,1.325817664,1.570796327,1.574273229,2.89661399,-653473924158099.0,1.286504036,1.894621286,6.095602169,41.77048517,53.82822398,22713192544.0,0,8.149525022,5.995260664,0.5271378303,-389641192730.0
519,1453582,968,1980,0,0,1,0,0,-22,0,0,1,1,1,3905.758414,0.1253604889,0.2378492911,0.5036154686,1.130783228,2.786651547,7.5,108.0,4.0,6.0,6.0,6.0,7.0,8.0,20.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.000025079,1.522051274,1.735284994,5.384831817,17.1797928,52.90683468,678.5157969,1,1.97260526,6.136363636,0.5434825807,21.17331836
520,1454015,7293,14582,0,0,1,0,0,2,0,0,1,1,1,39057.0075,4.38e-06,0.010957846,0.02627828492,0.06148309813,0.5191503596,2.351421526,1233.013968,3.0,5.0,6.0,6.0,7.0,7.0,70.0,0.0,3.31e-06,0.03431498553,0.06159017262,1.570796327,1.570796327,2.65541766,1.000067066,1.387058963,2.73195383,12.72075699,60.98671937,109.162002,6797.861933,1,2.678439686,5.998354587,0.2425545386,32.15466701
521,1454016,6310,12616,0,0,1,0,0,2,0,0,1,1,1,38836.54393,4.38e-06,0.008910700969,0.02188962209,0.04802754908,1.174902005,2.726292865,1220.129985,3.0,5.0,6.0,6.0,7.0,7.0,70.0,0.0,4.29e-06,0.03279921314,0.06159631003,1.570796327,1.570796327,2.856661739,1.000088506,1.36397716,3.55054311,18.35966015,64.94312296,130.5324941,39870.80259,1,3.078356367,5.998098257,0.2649920253,40.3321606
522,1454018,6087,12174,0,0,1,0,0,0,0,0,1,1,1,816.7527723,6.85e-05,0.003009794406,0.009023513794,0.009954081289,0.154676321,0.29142708,40.83036802,4.0,6.0,6.0,6.0,6.0,6.0,38.0,0.0,3.01e-06,0.04150650808,0.06158040641,0.06162238366,0.06342861605,1.570796355,1.259309362,2.89846356,3.341095027,3.640096486,8.761627328,19.41382462,82335.15262,1,0.06708992708,6.0,0.06644430835,21.92455979
523,145419,3387,6770,0,0,1,0,0,2,53,0,1,1,1,29960.45016,1.88e-07,0.05541941249,0.1693251019,0.7169382684,7.733337636,15.74849269,237.3254814,3.0,5.0,5.0,7.0,8.0,10.0,39.0,0.0,0.0002286320835,0.06122341127,0.2284062881,1.507756996,1.680298491,3.118705059,1.000241882,1.415489955,2.526890026,9.95302775,68.40602464,319.0260261,23811325262.0,0,4.425472698,5.996457042,0.3549978058,5571119.257
524,1454389,7723,15442,0,0,1,0,0,2,0,0,1,1,1,2121.461631,1.21e-06,0.009523860952,0.02707271078,0.08749574209,0.3109039971,0.7158320469,69.54657259,3.0,6.0,6.0,6.0,6.0,7.0,21.0,0.0,0.009058439718,0.04028167552,0.1213493893,0.1960516355,0.2299552702,2.953920896,1.000052098,1.270440643,1.742874651,2.89212388,6.649952949,11.94030417,4135.454449,1,0.137382569,5.9984462,0.07467179511,9.015784148
525,145495,2207,4410,0,0,1,0,0,2,10,0,1,1,1,28182.06666,6.75e-16,0.05134674558,0.2892468808,3.057362046,17.67877169,26.73751955,684.1749548,3.0,5.0,5.0,7.0,8.0,10.0,39.0,0.0,0.0001589210403,0.08891015685,0.3083249189,1.551946505,1.647376082,3.094130878,1.000680332,1.320599658,2.378014527,9.204658701,72.88632666,264.255235,12009325556.0,0,6.390491305,5.994562755,0.3901118663,5884549.844
526,145496,2322,4640,0,0,1,0,0,2,27,0,1,1,1,28284.26824,4.49e-08,0.05791657437,0.2566118057,2.727770745,17.05955857,26.73734691,568.0426362,3.0,5.0,5.0,7.0,8.0,10.0,38.0,0.0,0.0001620771371,0.07542112831,0.3140815218,1.515516397,1.630032456,3.029024987,1.000674704,1.324394831,2.371537833,9.350602073,66.70011719,233.9393229,1460852290.0,0,6.095747466,5.994832041,0.3833927883,854011.745
527,145504,4101,8198,2,0,1,0,0,2,84,0,1,1,1,47095.40884,0.0,0.07938418494,0.2887718529,1.490350915,19.34246223,42.32481863,316.499964,3.0,5.0,6.0,7.0,8.0,9.0,53.0,0.0,0.0001705821099,0.0745192182,0.1965373903,1.43674204,1.70617181,3.101790342,1.000652435,1.309805577,2.032542229,5.985015299,33.76502055,170.1400663,5871122082.0,0,5.744743699,5.997073884,0.3209367538,1227068.943
528,1458684,3640,7284,0,0,1,0,0,-2,0,0,1,1,1,977.5615064,0.00102273864,0.03216747561,0.03969559561,0.04463317378,0.1983771289,0.4780568891,28.08148836,5.0,6.0,6.0,6.0,7.0,7.0,17.0,0.0,0.002179236492,0.06649648304,0.1188947052,0.1977225868,0.1995312721,1.570796327,1.019072891,1.264925619,1.439523873,1.540138991,3.608242833,14.03350645,14909.3057,1,0.1342066868,6.003296703,0.09970760686,7.093396423
529,1458688,3844,7736,0,0,1,0,0,-24,0,0,1,1,1,5588.69907,0.0003692969494,0.1994518956,0.3997454358,1.222788433,1.525136759,2.030746059,8.546251318,3.0,5.0,6.0,6.0,8.0,10.0,25.0,0.0,0.0,0.01380094883,1.570796327,1.570796327,1.570796327,1.643153452,1.002984204,2.031818238,4.508091118,7.949654921,18.78441958,32.00411326,4794726.689,1,0.7224274909,6.037460978,0.5298105086,692.3199399
530,1458694,644,1308,0,0,1,0,0,-10,0,0,1,1,1,5349.726868,0.001888059004,0.3550796068,0.7952041209,1.247210381,2.796867292,14.34321184,282.9722557,4.0,5.0,5.0,6.0,7.0,10.0,36.0,0.0,0.0,0.08937679595,0.7869530021,1.570796327,1.570796327,2.35619449,1.030375534,6.914670532,11.04756277,20.78876767,55.12421291,139.0458063,678090.7124,1,4.090005251,6.093167702,0.4707566091,849.0596837
531,1458701,413,830,0,0,1,0,0,-2,0,0,1,1,1,6554.792101,0.001967066686,0.2260253966,0.477451284,1.298764879,4.702369907,13.87570412,981.5,4.0,5.0,5.0,6.0,7.0,9.4,28.0,0.0,0.0,0.09644724934,0.7849667006,1.570796327,1.570796327,1.573000388,1.097655295,4.317211337,10.23478899,18.89909051,87.47129986,177.693723,26393.68768,1,7.89733988,6.02905569,0.42242087,119.6226702
532,1481222,3307,5936,0,0,48,788,0,-55,2443,0,0,1,1,10812.52453,0.0004733056994,0.2927208991,0.9036726352,2.037716995,3.885174266,5.82711282,49.45451927,2.0,4.5,5.0,6.0,8.0,9.0,25.0,0.0,0.0,1.73e-18,1.570796327,1.570796327,1.570796327,2.904059276,1.001318572,1.343725022,1.913354636,4.833523801,14.63416093,33.14870901,7383818.465,0,1.821516935,5.623223465,0.6355702585,7809.7177
533,1481223,3325,5972,0,0,48,788,0,-55,2458,0,0,1,1,10920.70406,0.0004733056994,0.2793861146,0.8819105787,2.025010819,3.832302733,5.650097944,173.6099048,2.0,5.0,5.0,6.0,8.0,9.0,25.0,0.0,0.0,1.73e-18,1.570796327,1.570796327,1.570796327,2.904059276,1.001318572,1.346193781,1.914114775,5.130809327,16.10249751,34.05111278,7383818.465,0,1.828651047,5.625263158,0.6344522771,7769.484713
534,148452,7574,15172,726,0,82,0,0,-12,3422,1482,1,1,1,9055.91837,0.0,0.111807,0.5368453,0.68343,0.9900859655,1.626165,123.6495,3.0,5.0,6.0,7.0,8.0,9.0,39.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,3.141592654,-1032144630105754.0,1.243467835,2.19430413,5.116896143,734.3089253,32526.35128,1032144630105754.0,0,0.5968836257,6.009506205,0.6174557048,-286895638694.0
535,1485510,6917,14104,0,0,1,0,0,-135,658,127,0,1,1,35696.85602,5e-05,0.06978360341,0.3017811585,1.819109085,6.177557316,12.69377516,98.92445876,3.0,5.0,5.0,6.0,8.0,9.0,60.0,0.0,1.11e-16,0.1030774666,1.370771407,1.570796327,1.575351037,3.141592654,1.003613629,2.345452937,13.02462513,61.96228381,163.6718633,314.1105341,93141486.1,0,2.530973909,6.11710279,0.5700107688,8841.410583
536,1489590,1524,3044,0,0,1,0,0,2,0,0,1,1,1,27054.8764,0.0148492424,0.2588093941,1.124901,3.800089604,23.577525,30.711612,446.473774,3.0,5.0,6.0,7.0,8.0,8.0,15.0,0.0,0.0,0.2591106982,1.570796327,1.570796327,1.570796327,1.582214207,1.0,1.437733047,4.101426367,7.593116342,17.09629125,75.18215326,3103.222506,1,8.887935741,5.992125984,0.5917569166,36.14228226
537,1489592,132,272,0,0,1,0,0,-4,0,0,1,1,1,5170.444553,0.1224580961,4.658724341,5.094812161,11.8153425,26.213322,122.2130319,272.0,4.0,6.0,6.0,7.0,7.0,10.0,11.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.207467141,1.328645615,2.286623258,3.77003628,12.98002907,32.82170923,997.9693376,1,19.00898733,6.181818182,0.5851986316,19.68141029
538,1489593,48,92,0,0,1,0,0,2,0,0,1,1,1,1433.504367,0.999999,3.999996,5.7157665,26.40000809,43.00000595,43.00001094,70.50129487,4.0,5.0,6.0,6.0,7.0,7.0,8.0,0.0,0.0,0.5235964775,1.570796327,1.570796327,1.570796327,1.570796327,1.218844867,1.226222824,2.778792291,5.288696052,9.536742062,17.10015328,21.02988958,1,15.58156921,5.75,0.6374245964,4.264228641
539,1489596,2420,4948,0,0,1,0,0,-54,0,0,1,1,1,45120.98288,0.024,1.053438413,2.070578663,5.437151194,37.61987077,53.25309925,154.5395923,3.0,5.0,6.0,7.0,8.0,9.0,15.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.582214207,1.0,1.425325817,4.663302593,8.002088524,13.14390957,166.7476844,3066.580487,1,9.119034536,6.133884298,0.6005262918,23.62662994
540,1501547,4620,9248,0,0,1,0,0,-4,0,0,1,1,1,9599.639044,0.00019377,0.0888126,0.5293597056,0.6438303427,1.395175391,5.987987002,16.66069544,4.0,5.0,5.0,6.0,8.0,10.0,35.0,0.0,0.0,0.0002085778732,1.570796327,1.570796327,1.570796327,2.356181651,1.008350639,3.438001767,7.911995138,23.20810132,24.4798811,25.53916291,2012.261086,1,1.038023253,6.005194805,0.5588038883,13.7967248
541,1501591,400,800,0,0,1,0,0,0,0,0,1,1,1,915.0657804,0.3158834491,0.4912100154,0.9518146861,1.604397597,2.35581013,2.355812092,2.35583931,5.0,6.0,6.0,6.0,6.0,6.0,7.0,0.0,0.0,0.03138081395,1.570796327,1.570796327,1.570796327,1.570796327,6.365499274,9.751320628,18.66820086,31.27836928,45.7346287,45.73468992,45.73894249,1,1.143832226,6.0,0.5340707511,22.3595699
542,150242,6151,12300,0,0,1,0,0,1,165,85,0,1,1,45305.91795,2e-06,0.1375628525,0.4903136706,2.640707032,10.39009004,18.97999066,166.8110555,3.0,5.0,6.0,7.0,8.0,9.0,46.0,0.0,0.0,0.0,0.00160019052,1.570796327,1.570796327,3.141592654,1.001514106,26.48568634,197.8934917,927.3843377,3849.639251,13180.41678,232339044404.0,0,3.683407963,5.999024549,0.2633901518,128338436.3
543,1505017,26,48,0,0,1,0,0,2,0,0,1,1,1,1197.738016,3.900619477,3.900630836,24.95281703,46.00509915,46.0052287,46.0052287,46.0052287,5.0,5.0,5.0,5.0,5.0,10.25,12.0,0.0,0.0,0.2617984163,1.570796327,1.570796327,1.570796327,1.570796654,1.303223037,1.303226373,6.28735263,11.27150888,11.27152356,11.27152356,11.27153353,1,24.95287534,5.538461538,0.6108654386,6.28736466
544,1505018,98,192,0,0,1,0,0,2,0,0,1,1,1,926.9910908,0.6782359584,0.9472823135,2.245399664,11.42606691,11.42607557,11.42608209,11.42613173,5.0,5.0,5.0,6.0,6.0,6.0,32.0,0.0,0.0,0.0893659849,1.097617364,2.668413138,2.668413512,2.668414345,1.266317169,1.655984772,2.827740819,19.31620311,19.31621693,19.31624022,19.31636865,1,4.828078598,5.87755102,0.6247270986,7.868370769
545,1505020,32,64,0,0,1,0,0,0,0,0,1,1,1,661.3729752,3.712299162,5.369579071,9.068635358,14.03299433,19.4862425,19.48624389,19.48624389,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.3926967751,1.570796327,1.570796327,1.570796327,1.570796327,1.287757535,1.33469539,1.480176673,1.662909787,1.821613113,1.821613677,1.821614429,1,10.33395274,6.0,0.6544984695,1.517430545
546,1505021,1971,3962,0,0,1,0,0,-10,6,4,1,1,1,125391.6757,8.78e-06,3.513749139,14.01829168,44.74471426,88.24765665,112.7553187,647.28934,3.0,5.0,6.0,7.0,8.0,9.0,31.0,0.0,2.38e-06,0.04395534055,1.547768281,1.570801958,1.585749753,3.141592654,1.011144149,2.833933299,6.682478651,22.50536816,207.8789917,1904.494435,107687982933.0,0,31.64858045,6.0304414,0.4889698786,29443216.55
547,1505026,910,1816,0,0,1,0,0,2,0,0,1,1,1,7671.241175,0.03019122509,0.5295412072,2.888382654,6.056210503,11.49112124,11.49114938,64.10388629,3.0,6.0,6.0,6.0,7.0,7.0,14.0,0.0,0.01311778966,0.140045181,1.506333955,1.577952154,1.856878478,1.883547674,1.0,1.704367891,2.113395553,3.395046486,7.917584173,52.16240089,47239.0799,1,4.224251748,5.986813187,0.5850679377,40.37839087
548,1505032,572,1148,0,0,1,0,0,-2,0,0,1,1,1,46501.03892,8.23e-05,2.368175592,5.871472418,12.40529902,58.15493387,136.0176008,2577.863119,3.0,5.0,5.0,6.0,8.0,11.45,53.0,0.0,5.07e-07,0.0002944962206,1.570796038,1.570796486,1.570797007,2.993372153,1.003407647,13.97729093,39.33033746,81.84655456,207.8203588,307.5099287,9688483050.0,1,40.50613147,6.020979021,0.551517414,8820618.236
549,1505036,2205,4410,0,0,1,0,0,0,0,0,1,1,1,18131.95094,3.61e-07,0.7087207889,2.903980231,4.906796556,8.562519587,11.54629772,203.6469873,3.0,5.0,6.0,6.0,8.0,9.0,59.0,0.0,2.28e-06,0.01879902432,1.506902286,1.570799218,1.692699368,3.12263295,1.023613243,2.148064791,4.588622598,29.39281078,596.5703379,5590002.163,277386263045.0,1,4.1115535,6.0,0.5350439188,304028847.9
550,1505136,18899,37980,0,0,14,0,8,-57,891,94,0,0,1,498129.3591,9.83e-08,0.6782417333,2.156639717,6.056225846,24.62851842,50.24187497,7016.461945,3.0,5.0,6.0,6.0,8.0,10.0,59.0,0.0,5.91e-07,0.03469403472,1.570792099,1.570796636,1.570867842,3.141592654,1.0,3.075633849,12.09038421,94.86247522,207.816849,932.5328215,1064385750181556.0,0,13.11557028,6.025292344,0.5495893237,28998725952.0
551,1508788,11982,18656,0,0,1329,0,0,2654,36726,413,1,1,1,27726.8727,0.01619032923,0.2873959687,0.6267106211,0.8127438791,1.292535409,1.613426513,237.5255003,3.0,4.0,5.0,5.0,5.0,6.0,23.0,0.0,0.0,1.570796327,1.570796327,1.570796494,1.572046359,3.138854009,1.005010478,1.332493856,1.520821499,1.879007988,2.302087513,3.202616573,3015.364385,0,1.486217447,4.67100651,1.000828956,3.636329751
552,1508790,14160,21852,0,0,1620,0,0,3234,52052,1114,1,1,1,56406.64803,0.006042257977,0.2880371352,0.5192396446,1.017480362,1.769558212,8.18713726,195.6005791,4.0,4.0,5.0,5.0,5.0,6.0,10.0,0.0,0.0,1.570796327,1.570796327,1.570796359,1.570800064,2.525449332,1.0,1.419076031,1.783660713,3.034688725,3.08888023,7.101919382,22047.58993,0,2.581303681,4.629661017,1.004199748,10.38348671
553,1509643,6724,13500,0,0,7,0,0,-26,200,98,1,1,1,25936.89933,2e-06,0.05428612086,0.1204524487,1.502484561,6.826926601,8.107824553,74.87193665,3.0,5.0,6.0,6.0,7.0,9.0,45.0,0.0,0.0,0.01965917992,0.3892080663,0.7975277575,1.570796327,3.141592654,1.011208083,1.583628927,3.796066641,33.44969506,107.025576,318.5821253,1581812254.0,0,1.921251802,6.023200476,0.2669503024,251297.7086
554,1512169,2658,5344,0,0,1,0,0,-14,0,0,1,1,1,5027.496458,0.004655821293,0.03826256672,0.1389409875,0.5349395725,2.60705471,4.826364249,32.54201889,3.0,5.0,6.0,6.0,7.0,8.0,15.0,0.0,0.0,0.0,0.0406079537,0.152874631,1.570796327,1.583453386,1.000449002,1.807354272,2.943551337,3.33257472,5.685561068,6.458898427,1749.977851,1,0.9407740378,6.031602709,0.1276614993,4.841721661
555,151365,3149,6298,0,0,1,0,0,0,0,0,1,1,1,15837.09588,0.0002282873659,0.1113708918,0.2532542015,0.4864743411,5.08674692,12.35748881,219.7300674,4.0,5.0,6.0,6.0,7.0,8.0,23.0,0.0,1.3e-05,0.05069103145,0.1904148755,0.2244990306,0.3140342272,1.574593987,1.001197037,1.272133655,2.633998508,3.323784609,12.64975448,43.57283892,9105.919116,1,2.514623035,6.0,0.1251542869,19.80200988
556,1514494,890,1780,0,0,1,0,0,0,0,0,1,1,1,1570.458859,0.001239125,0.02000624,0.3032753346,0.3043254698,0.4074413597,3.925102765,289.4758098,3.0,5.0,5.0,6.0,7.0,9.0,67.0,0.0,0.0,0.0048587804,1.570796327,1.570796327,1.570796327,1.570796327,1.501617986,77.59975182,463.3468484,998.6316007,1001.04668,1145.423659,33657.06338,1,0.8822802577,6.0,0.5293380761,772.4040995
557,1514496,1684,3508,0,0,1,0,0,-70,0,0,1,1,1,3186.184101,0.004746732419,0.01291036316,0.02792423945,0.02792579209,2.003125,5.728178157,80.4116,4.0,5.0,5.0,5.0,6.0,8.0,112.0,0.0,0.0,0.0,1.570796327,1.570796327,1.570796327,2.122139192,1.064616099,82.46211048,143.4887417,143.49667,230.426011,371.277375,2173.654428,1,0.9082622865,6.249406176,0.5516593713,145.8337515
558,1514900,3535,7066,0,0,1,0,0,2,0,0,1,1,1,80934.65359,2.71e-06,0.008308340018,0.1791582438,1.570268558,3.764945602,11.80833839,1418.105,3.0,4.0,5.0,6.0,7.0,11.0,84.0,0.0,5.72e-06,0.01855089706,0.9027057849,1.591878352,2.120980182,3.122317338,1.002676473,77.72974974,262.5646231,1590.008025,3617.033436,4896.866105,42542.78869,1,11.45409759,5.996605375,0.4826295364,1117.929234
559,1514901,2599,5194,0,0,1,0,0,2,0,0,1,1,1,43157.45206,7.74e-07,0.2311219063,1.112228659,6.483020355,29.40690596,45.18496689,174.3275447,3.0,5.0,5.0,7.0,9.0,10.0,45.0,0.0,9.42e-08,0.003288978558,1.275635334,1.817188086,1.961508227,2.044987246,1.020639677,4.080491029,29.73176872,204.9597545,1084.85585,2299.813627,11634.24254,1,8.309097431,5.99538284,0.5251708933,360.9065868
560,1514902,770,1536,0,0,1,0,2,4,18,14,0,0,1,45854.14513,4.8e-06,0.0006265170286,1.869801741,4.168859409,48.34944278,229.6725224,659.398801,2.0,4.0,6.0,7.0,10.0,10.0,14.0,0.0,0.0,2.35e-05,1.317771019,1.769940939,1.966809396,3.141592654,1.017676543,56.56478725,918.1417634,1949.352889,2707.232584,3306.844977,60465248.07,0,29.85295907,5.979220779,0.5399660367,107837.9835
561,1514903,2169,4334,0,0,1,0,0,2,0,0,1,1,1,46970.97098,8.45e-06,0.3462346203,1.347492964,8.732717071,33.23966184,60.77068076,181.4590235,3.0,5.0,6.0,6.0,7.0,8.0,75.0,0.0,9.1e-08,0.01062991258,1.24111171,1.843450491,2.012925381,2.131040135,1.000118216,2.81246962,34.69852705,152.1216716,1066.471226,2171.920458,5139.079014,1,10.83778749,5.994467497,0.5325285584,351.3166483
562,1517909,432,1008,0,0,12,0,0,-72,0,0,1,1,1,20238.41282,0.009873887,9.8229,12.02917413,14.734425,31.6433,64.0,224.0,3.0,6.0,7.0,8.0,9.0,9.0,12.0,0.0,0.0,0.0,1.570796327,1.884564822,2.080548454,2.122139192,1.001189019,1.477675092,1.851109414,24.2603154,127.7365343,253.4620435,1411.424281,1,20.0777905,7.0,0.7206613923,42.71550662
563,1517910,312,792,8,0,1,0,0,-84,57,14,1,1,1,17248.91253,0.0,8.822916183,11.82190149,13.23437427,27.21049386,71.47388063,535.8472,5.0,6.0,7.0,8.0,9.0,14.45,23.0,0.0,0.0,3.68e-05,1.570796327,2.080520795,2.080548454,2.122461904,1.021035426,1.483245138,1.690191017,68.85449202,1066.083448,3140.084615,27683.7802,0,21.77892996,7.615384615,0.6509301166,496.877857
564,1519468,128,224,0,0,8,0,0,16,0,0,1,1,1,10169.14206,4.497195,5.41308761,9.4,61.44959516,107.5360928,196.0000025,196.0002005,3.0,4.0,5.0,6.0,8.0,8.0,8.0,0.0,0.0,1.169552633,1.570796327,1.570796327,1.972040021,1.97204341,1.194163502,1.207106781,2.685088905,7.835325076,8.648369838,8.648672054,8.64902757,1,45.39795563,5.25,0.8830132667,3.713397153
565,1519470,2334,4744,4,0,1,0,0,-38,28,11,1,1,1,11380.89689,0.0,0.1312023392,0.3495278946,0.4882285076,0.9072695671,11.537825,278.5002961,3.0,5.0,6.0,6.0,6.0,7.0,118.0,0.0,0.0005116833664,0.008444374339,1.570733424,1.570856664,1.571121348,2.122271405,1.035566254,10.51152799,25.31264953,41.65288574,126.9265337,207.9089918,68637095328.0,0,2.399008619,6.097686375,0.5355085408,28960901.69
566,152773,32,60,4,0,1,0,0,2,16,6,1,1,1,762.88,0.0,1.68,3.4,11.16,50.56,75.84,75.84,3.0,3.75,6.0,7.0,7.0,8.35,10.0,0.0,0.0,1.570796327,1.570796327,1.570796327,1.570796327,1.570796327,1.216304407,1.292823182,2.386209625,6.827803696,16.72032946,20.00957327,58631.48777,0,12.71466667,5.625,0.837758041,2098.702877
